name,neighbourhood_name,latitude,longitude,room_type,bathrooms,bedrooms,price,last_review_date,review_scores_rating,country,city,insert_date
Big Room with Private Bathroom,Puerta del angel,"40,41285","-3,72352",Private room,"1,0","1,0","46,0",2019-10-06,"95,0",España,Madrid,2019-10-16
Cozy design apartment 10 min ramblas,L'antiga esquerra de l'eixample,"41,39013424167961","2,158707351371284",Entire home/apt,"2,0","2,0","95,0",2017-08-22,"90,0",España,Barcelona,2017-09-12
Cozy Apartment Plaza Mayor,Embajadores,"40,41082","-3,70797",Entire home/apt,"1,0","1,0","45,0",2020-02-02,"93,0",España,Madrid,2020-02-18
APT. reformado (4 HABITACIONES + 4 BAÑOS),Aiora,"39,4668","-0,34889",Entire home/apt,"4,0","4,0","65,0",2019-08-04,"90,0",España,Valencia,2021-02-20
Pis al costat del centre historic,Girona,"41,98624","2,81705",Entire home/apt,"1,0","1,0","45,0",2019-09-12,"92,0",España,Girona,2019-09-30
VILLA WITH POOL AND STUNNING SEA VIEWS ref OLIVA,Tossa de mar,"41,71643","2,90027",Entire home/apt,"2,0","4,0","130,0",2019-05-06,"80,0",España,Girona,2019-09-30
TEULADONA - Villa for 4 people in Santa Margalida.,Santa margalida,"39,69679393746451","3,1419297864807603",Entire home/apt,"1,0","2,0","102,0",2017-08-31,"100,0",España,Mallorca,2018-09-18
Costa Brava Sant Feliu de Guixols,Sant feliu de guíxols,"41,78347","3,04077",Entire home/apt,"1,0","2,0","90,0",2019-08-24,"93,0",España,Girona,2020-05-28
Country villa with pool and garden,Santa margalida,"39,743853367268215","3,1318397772359203",Entire home/apt,"4,0","5,0","85,0",2018-10-15,"99,0",España,Mallorca,2018-10-17
Two bedroom apartment E1,El raval,"41,3793","2,17295",Entire home/apt,"1,0","2,0","80,0",2019-11-13,"100,0",España,Barcelona,2020-02-16
ROOM IN CENTRAL REFURBISH FLAT,Justicia,"40,4233893816095","-3,694754634883886",Private room,"2,0","1,0","30,0",2016-05-29,"83,0",España,Madrid,2018-01-17
"Azul, Nice apart. Historic center",San vicente,"37,39563","-5,99565",Entire home/apt,"1,0","1,0","49,0",2020-03-08,"83,0",España,Sevilla,2021-01-31
······New Studio Atocha-Sol-Centre-WiFi-A/C······,Palos de moguer,"40,40605","-3,69192",Entire home/apt,"1,0","1,0","47,0",2019-02-28,"92,0",España,Madrid,2019-03-08
Beautiful Renovated Designer 2BR City Center,Santa cruz,"37,38767","-5,99308",Entire home/apt,"2,0","2,0","122,0",2020-10-12,"87,0",España,Sevilla,2021-02-27
Double room with huge terrace next to Parc Güell,El coll,"41,4195","2,14871",Private room,"1,0","1,0","35,0",2019-09-23,"80,0",España,Barcelona,2020-10-12
"Mas Estela Hotel secluded farmhouse,  great views",Llers,"42,30122767718196","2,8956274838809706",Private room,"5,0","5,0","300,0",2017-09-11,"90,0",España,Girona,2018-07-31
Plaza de Castilla & Ramon y Cajal - Cozy Penthouse,Almenara,"40,47339","-3,69313",Entire home/apt,"2,0","1,0","82,0",2020-03-08,"85,0",España,Madrid,2020-05-14
Cerca del centro y bien comunicado. (Gay Friendly),San andrés,"40,33461","-3,70343",Private room,"1,0","1,0","20,0",2019-12-01,"96,0",España,Madrid,2019-12-10
Ejecutivo y Exclusivo - 2D 2.5B - Gran Vía,Cortes,"40,41891","-3,69821",Entire home/apt,"3,0","2,0","130,0",2020-03-12,"98,0",España,Madrid,2020-11-06
Penthouse whit solarium at Glories,El clot,"41,4073","2,18685",Entire home/apt,"1,0","1,0","90,0",2019-03-04,"93,0",España,Barcelona,2019-03-08
Salamanca neighborhood double room with gym 409,Recoletos,"40,42573","-3,68426",Private room,"1,0","1,0","39,0",2019-08-21,"80,0",España,Madrid,2021-02-09
Sun Mary Lou,Alcúdia,"39,84069","3,13351",Entire home/apt,"2,0","2,0","99,0",2019-08-14,"80,0",España,Mallorca,2020-02-29
Loft XOT surrounded by Nature,Sant genís dels agudells,"41,42717729060991","2,134852253256639",Entire home/apt,"1,0","0,0","35,0",2017-06-09,"91,0",España,Barcelona,2017-07-06
Penthouse Gran Terrace,El poble sec,"41,37456","2,16722",Entire home/apt,"1,0",nan,"70,0",2019-11-28,"87,0",España,Barcelona,2019-12-10
PREMIUM SOHO 1 WITH BALCONY,Centro,"36,71463","-4,42297",Entire home/apt,"1,0","1,0","60,0",2019-09-07,"93,0",España,Malaga,2020-05-31
Delicioso piso de Fin de Siglo XIX-62 m3,L'antiga esquerra de l'eixample,"41,38503","2,16164",Entire home/apt,"1,0","1,0","59,0",2019-08-31,"96,0",España,Barcelona,2019-12-10
Chalet a 10 minutos de La Marina de Bonaire MLV,Alcúdia,"39,86297","3,15618",Entire home/apt,"3,0","3,0","246,0",2019-08-02,"100,0",España,Mallorca,2020-09-19
Sunny & Stylish Apartment | Center of Valencia,Morvedre,"39,48335","-0,37515",Entire home/apt,"1,0","1,0","65,0",2020-02-28,"84,0",España,Valencia,2020-04-28
RUSTIC VILLA ON THE SEA FRONT. AMAZING VIEWS,Palamós,"41,8641","3,14868",Entire home/apt,"7,0","8,0",nan,2018-07-28,"95,0",España,Girona,2019-02-19
Habitación privada. Vive Malasaña!,Universidad,"40,42371551994815","-3,704693479694531",Private room,"1,0","1,0","35,0",2018-07-08,"96,0",España,Madrid,2018-07-10
Casa rural en Mallorca,Sa pobla,"39,771785810165134","3,02351195584381",Entire home/apt,"1,0","2,0","65,0",2018-12-26,"99,0",España,Mallorca,2019-01-28
Super cool apartment in Madrid,Trafalgar,"40,4314","-3,70328",Entire home/apt,"1,0","1,0","61,0",2016-05-26,"70,0",España,Madrid,2020-08-25
Casa sevillana en barrio historico,Pio xii,"37,40413","-5,97974",Private room,"2,0","1,0","20,0",2019-07-17,"100,0",España,Sevilla,2019-07-29
Old Town Cozy and Bright flat in old style!,El botanic,"39,47555","-0,38489",Entire home/apt,"1,0","2,0","50,0",2020-08-25,"96,0",España,Valencia,2021-02-20
Cau del Llop,Llançà,"42,35835","3,16343",Entire home/apt,"2,0","4,0","283,0",2018-04-02,"60,0",España,Girona,2019-12-31
Villa Sa Pedrera - Great landscape view - RELAX,Campos,"39,38961","3,04628",Entire home/apt,"5,0","4,0","345,0",2019-04-23,"100,0",España,Mallorca,2020-10-21
009 House for rent first sea line with sea views with terrace and garden,El port de la selva,"42,35229","3,17549",Entire home/apt,"2,0","2,0","68,0",2019-08-31,"100,0",España,Girona,2019-10-30
Daró 3D 77 - 200m from the beach,Torroella de montgrí,"42,00773","3,19338",Entire home/apt,"3,0","3,0","155,0",2020-08-01,"93,0",España,Girona,2021-01-31
Riera's House,El port de la selva,"42,33513","3,16728",Private room,"2,0","1,0","20,0",2019-03-04,"95,0",España,Girona,2019-03-30
Impecable habitación doble en el centro de Madrid,Justicia,"40,42339274758493","-3,697937541449365",Private room,"1,0","1,0","40,0",2017-06-15,"80,0",España,Madrid,2018-11-07
Living in the heart of Gràcia !!,La vila de gràcia,"41,4006","2,16055",Entire home/apt,"1,0","2,0","125,0",2020-03-05,"98,0",España,Barcelona,2020-04-16
Apartamento en la playa ideal para familias,Es mercadal,"40,02289","4,17768",Entire home/apt,"1,0","2,0","70,0",2019-08-23,"20,0",España,Menorca,2020-12-30
Cosy room in the city centre,El raval,"41,38047917700999","2,16522339093768",Private room,"1,0","1,0","50,0",2017-10-22,"97,0",España,Barcelona,2017-11-13
NoMad La Latina IV,Palacio,"40,40984","-3,71006",Entire home/apt,"2,0","3,0","95,0",2019-10-29,"89,0",España,Madrid,2020-01-10
Barcelona Cozy Apartment City Center,El barri gòtic,"41,381759526237325","2,172966102800283",Entire home/apt,"1,0","1,0","75,0",2018-01-23,"84,0",España,Barcelona,2018-02-07
Loft Cal Ouaire,Sant jordi desvalls,"42,08459440482584","2,9539158860295154",Entire home/apt,"1,0","1,0","45,0",2018-07-27,"98,0",España,Girona,2018-07-31
"1""COZY & DOWNTOWN ROOM / HABITACION CÉNTRICA""",L'antiga esquerra de l'eixample,"41,38725339034893","2,157484129883086",Private room,"1,0","1,0","38,0",2018-04-17,"93,0",España,Barcelona,2018-05-14
Spectacular apartment in the heart of Barcelona,La dreta de l'eixample,"41,39201","2,17454",Entire home/apt,"2,0","3,0","190,0",2019-09-02,"94,0",España,Barcelona,2019-09-17
Private double room +Private living room central,L'antiga esquerra de l'eixample,"41,38357","2,15972",Private room,nan,"1,0","50,0",2020-07-12,"91,0",España,Barcelona,2020-07-17
"Room in the best area of Barcelona, El Born","Sant pere, santa caterina i la ribera","41,38853","2,17777",Private room,"1,0","1,0","18,0",2018-02-23,"93,0",España,Barcelona,2020-09-12
Apartamento con tres dormitorios,El rocío,"37,40800995351081","-5,9815349409685",Entire home/apt,"1,0","3,0","62,0",2019-01-03,"91,0",España,Sevilla,2019-01-29
"Sunny, Stylish Apartment with Balcony",Arrancapins,"39,46321","-0,38494",Entire home/apt,"1,0","1,0","89,0",2019-02-26,"94,0",España,Valencia,2019-05-01
Like at home but without mum!,El poble sec,"41,37347018377129","2,158311868919071",Entire home/apt,"1,0","2,0","99,0",2018-01-05,"91,0",España,Barcelona,2018-05-14
Son Colom Turismo de Interior Room /ses Ufanes,Campanet,"39,77335","2,96329",Private room,"1,0","1,0","105,0",2019-08-29,"91,0",España,Mallorca,2019-09-28
Sunny 3 bedrooms apartment very close to the beach,El grau,"39,46227","-0,33539",Entire home/apt,"1,0","3,0","85,0",2020-01-31,"96,0",España,Valencia,2020-03-26
TERRACE SOL & NATURAL WOOD PENTHOUSE (WIFI&A/C),Sol,"40,41650327952753","-3,7015933099269858",Entire home/apt,"1,0","2,0","139,0",2018-10-23,"95,0",España,Madrid,2018-11-07
Apartment in the center of Madrid,Cortes,"40,41337","-3,70013",Private room,"1,0","1,0","24,0",2019-11-20,"90,0",España,Madrid,2019-12-10
JUNE & JULY SPECIAL OFFER! Villa Can Coriós,Pollença,"39,91614","3,04862",Entire home/apt,"2,0","3,0","119,0",2019-10-20,"90,0",España,Mallorca,2019-12-31
Apartamento recien reformado Atocha,Delicias,"40,39663","-3,6956",Private room,"1,0","1,0","50,0",2019-04-21,"100,0",España,Madrid,2020-07-17
Lovely spacious room/double bed,"Sant pere, santa caterina i la ribera","41,38638116173191","2,1760261838712647",Private room,"1,0","1,0","60,0",2017-11-01,"94,0",España,Barcelona,2018-04-12
♥ CostaCabana - Casa Fiesta ♥ 80 mtr to beach,Lloret de mar,"41,69933","2,84676",Entire home/apt,"2,0","4,0","200,0",2018-07-08,"100,0",España,Girona,2019-11-30
very nice apartment near Ramblas boulevard,El barri gòtic,"41,38109","2,17507",Entire home/apt,"1,0","2,0","40,0",2020-08-31,"86,0",España,Barcelona,2020-11-06
Maison en Espagne,Castelló d'empúries,"42,23847","3,12211",Entire home/apt,"2,0","4,0","115,0",2019-08-17,"100,0",España,Girona,2019-10-30
La Sagrada Familia: small and simple room.,El camp d'en grassot i gràcia nova,"41,40671270041131","2,167166934078426",Private room,"0,0","1,0","15,0",2017-04-02,"89,0",España,Barcelona,2017-04-08
Fabulous apartment in Palma with a private garden,Palma de mallorca,"39,55778","2,61214",Entire home/apt,"2,0","2,0","85,0",2019-06-15,"99,0",España,Mallorca,2019-06-27
The Dreaming Corner for great sleeper!,La vila de gràcia,"41,40094","2,16071",Private room,"1,0","1,0","23,0",2020-01-06,"87,0",España,Barcelona,2021-01-12
Villa Alberti. Nice location. Car included!,Pollença,"39,89231221721825","3,062538307577204",Entire home/apt,"2,0","3,0","67,0",2018-04-27,"96,0",España,Mallorca,2018-08-21
3 Bedrooms Villa With Private Pool,Ciutadella de menorca,"39,92581395448238","3,824432895316866",Entire home/apt,"2,0","3,0","115,0",2018-09-15,"93,0",España,Menorca,2019-01-30
Pool and Terrace Apartment in Gràcia,La vila de gràcia,"41,40514135256629","2,162077724462378",Entire home/apt,"1,0","2,0","100,0",2016-06-15,"70,0",España,Barcelona,2017-05-07
"Habitación doble, tranquila, playa",El besòs i el maresme,"41,41331135407674","2,215870304890661",Private room,"1,0","1,0","60,0",2017-07-09,"100,0",España,Barcelona,2017-08-06
Sol.  Your home in Madrid´s Heart,Sol,"40,41604","-3,70834",Entire home/apt,"1,0","2,0","36,0",2020-12-29,"95,0",España,Madrid,2021-01-12
FABULOSO APARTAMENTO EN PLENO CENTRO DE MÁLAGA,Centro,"36,72463139556038","-4,423422988206766",Entire home/apt,"1,0","2,0","100,0",2018-04-01,"97,0",España,Malaga,2018-04-22
"Villa Es Refugi, private pool fabulous sea views",Alaior,"39,90685852060558","4,07026195890151",Entire home/apt,"3,0","3,0","182,0",2018-07-27,"100,0",España,Menorca,2018-08-29
NAPOLS,Alcúdia,"39,83783","3,1579",Entire home/apt,"2,0","3,0","241,0",2016-09-03,"100,0",España,Mallorca,2019-05-27
"Double room, living-room, balcony, Madrid Center",Justicia,"40,42499","-3,69869",Private room,"2,0","1,0","120,0",2020-02-16,"80,0",España,Madrid,2020-08-25
Bonito apartamento en el barrio de La Macarena,Feria,"37,39894","-5,98929",Entire home/apt,"2,0","2,0","71,0",2020-02-23,"98,0",España,Sevilla,2020-02-29
Marina Vell preciosa casa en un entorno tranquilo,Pollença,"39,85465","3,05935",Entire home/apt,"2,0","3,0","130,0",2019-08-25,"91,0",España,Mallorca,2019-11-28
Holiday House Villa Ana 2 Pool,Ciutadella de menorca,"39,97001521869323","3,83217667494854",Entire home/apt,"2,0","3,0","200,0",2018-10-06,"92,0",España,Menorca,2018-12-22
Serviced Minimalist Apartment with Private Balcony,Sant antoni,"41,37987","2,16074",Entire home/apt,"3,0","3,0","107,0",2021-01-01,"95,0",España,Barcelona,2021-02-09
"Cal Montserrat Duplex, Rental Type",Fontanals de cerdanya,"42,40191","1,93305",Entire home/apt,"2,0","4,0","202,0",2020-02-02,"90,0",España,Girona,2020-05-28
Nice and private room in a great location,La dreta de l'eixample,"41,39117","2,17955",Private room,"1,0","1,0","58,0",2020-02-28,"100,0",España,Barcelona,2020-11-06
Cozy & Comfy 1BD - Gran Via,Palacio,"40,42194","-3,70922",Entire home/apt,"1,0","1,0","110,0",2020-02-15,"93,0",España,Madrid,2020-03-17
Habitacion enorme muy bien situada,La nova esquerra de l'eixample,"41,38265911733094","2,150171437395456",Private room,"2,0","1,0","350,0",2016-09-20,"100,0",España,Barcelona,2018-05-14
Typical apartment in Seville,Alfalfa,"37,39094","-5,9909",Entire home/apt,"1,0","2,0","78,0",2020-02-29,"94,0",España,Sevilla,2020-03-23
"Hab Vinyoli, descanso y silencio",Vilademuls,"42,15015","2,87194",Private room,"1,0","1,0","70,0",2020-06-27,"96,0",España,Girona,2020-06-29
AUNT ANTONIA BEACH HOUSE 1ST FLOOR,Este,"36,71801","-4,35463",Entire home/apt,"1,0","2,0","75,0",2020-11-16,"96,0",España,Malaga,2021-01-31
Green-Apartments Plaza Nueva: Apartamento Superior 3,Museo,"37,38962","-5,99929",Entire home/apt,"1,0","1,0","97,0",2019-05-21,"88,0",España,Sevilla,2019-06-29
Habitación doble en el centro de Madrid,Embajadores,"40,40696297985385","-3,703286245895917",Private room,"1,0","1,0","50,0",2017-12-08,"100,0",España,Madrid,2018-01-17
Room with private bathroom.,Diagonal mar i el front marítim del poblenou,"41,40115607782698","2,210548971940394",Private room,"1,0","1,0","49,0",2019-01-08,"98,0",España,Barcelona,2019-02-06
Luxurious Penthouse Apartment with pool in PALMA,Palma de mallorca,"39,57072","2,63122",Entire home/apt,"3,0","3,0","289,0",2020-12-03,"97,0",España,Mallorca,2020-12-19
"habitación en Barcelona,Zona sants.",Sants - badal,"41,372964847962514","2,1293436708907425",Private room,"2,0","1,0","30,0",2017-05-22,"94,0",España,Barcelona,2017-06-05
"Madrid centro, Atocha, Sol 10min***",Atocha,"40,40803","-3,69235",Entire home/apt,"1,0","1,0","52,0",2020-03-17,"95,0",España,Madrid,2020-05-14
AMAZING VIEWS OVER PALMA BAY,Llucmajor,"39,42758","2,74459",Entire home/apt,"2,0","4,0","300,0",2020-08-09,"93,0",España,Mallorca,2020-08-28
Charming loft for two people,La maternitat i sant ramon,"41,37840335680424","2,125263989192001",Entire home/apt,"1,0","0,0","45,0",2017-11-01,"91,0",España,Barcelona,2017-11-13
"0. CATEDRAL 1.(Studio,1sofabed,WIFI,balcony)",Arenal,"37,38704","-5,99562",Entire home/apt,"1,0","1,0","70,0",2018-10-27,"100,0",España,Sevilla,2020-03-23
Habitación individual,L'illa perduda,"39,46956","-0,34171",Private room,"1,0","0,0","15,0",2019-09-24,"95,0",España,Valencia,2019-09-30
Fantastic penthouse in Bcn Center,La dreta de l'eixample,"41,39128","2,17357",Entire home/apt,"1,0","1,0","150,0",2020-03-11,"99,0",España,Barcelona,2020-05-11
PENTHOUSE1 BEST PRICE 15/21.07 PROMO LAST MINUTE!,La dreta de l'eixample,"41,390379533157926","2,1760633161656253",Entire home/apt,"2,0","1,0","390,0",2017-06-05,"94,0",España,Barcelona,2017-07-06
Happy People Sagrada Familia Gaudi - 2 bedroom,El fort pienc,"41,39979878431932","2,178868608741356",Entire home/apt,"1,0","2,0","139,0",2018-08-06,"89,0",España,Barcelona,2018-08-14
Habitacion Roja,La sagrada família,"41,40355500061334","2,177526680059717",Private room,"1,0","1,0","29,0",2017-01-01,"80,0",España,Barcelona,2017-03-06
Apartment Sagrada Familia 3,La sagrada família,"41,40363","2,1717",Entire home/apt,"1,0","4,0","92,0",2020-03-20,"93,0",España,Barcelona,2021-01-12
Ca Xavi,La malva-rosa,"39,48092","-0,3276",Entire home/apt,"1,0","2,0","100,0",2020-09-26,"98,0",España,Valencia,2020-10-24
LUZ EN EL CORAZON DE PALMA Ti/ 158,Palma de mallorca,"39,57114","2,65409",Entire home/apt,"1,0","1,0","95,0",2019-07-20,"92,0",España,Mallorca,2019-07-25
"My house is your house, sharing is caring",El camp de l'arpa del clot,"41,40949","2,18657",Private room,"1,0","1,0","59,0",2019-05-20,"100,0",España,Barcelona,2019-07-10
APBCN Cozy & Bright Apartment close to Las Ramblas,El poble sec,"41,37377313694085","2,169457796703808",Entire home/apt,"1,0","2,0","100,0",2019-01-06,"76,0",España,Barcelona,2019-01-14
Beautiful apartment in the center with free Wifi,Embajadores,"40,41129917472679","-3,701759537200112",Entire home/apt,"1,0","1,0","70,0",2018-12-08,"97,0",España,Madrid,2018-12-10
Habitación doble para viajeros,El mercat,"39,47615","-0,38086",Private room,"1,0","1,0","28,0",2019-07-31,"96,0",España,Valencia,2020-12-21
Villa Rosa,Alcúdia,"39,8337","3,11766",Entire home/apt,"2,0","3,0","69,0",2018-05-09,"93,0",España,Mallorca,2019-02-17
Apartamento torres,Nou moles,"39,47286","-0,40013",Entire home/apt,"2,0","3,0","75,0",2019-06-24,"87,0",España,Valencia,2021-01-19
Magnificent apartment with 100 m2 private terrace,El raval,"41,37628","2,16746",Entire home/apt,"1,0","2,0","50,0",2019-01-30,"80,0",España,Barcelona,2019-04-10
BRIGHT Penthouse with best views in the CENTER,Sant antoni,"41,3794","2,15752",Private room,nan,"1,0","10,0",2020-05-20,"100,0",España,Barcelona,2020-07-17
casa maribel,Carretera de cadiz,"36,70138","-4,4404",Private room,"1,0","1,0","36,0",2019-02-03,"80,0",España,Malaga,2020-11-30
2584 - AB Sagrada Família 1-1 - Traditional 3-Bedroom Apartment with a Balcony near the Sagrada Família,La sagrada família,"41,40174","2,17559",Entire home/apt,"2,0","3,0","500,0",2019-07-25,"75,0",España,Barcelona,2019-08-12
COOL HOUSE IN RUZAFA + WIFI,En corts,"39,45825","-0,37221",Entire home/apt,"1,0","2,0","40,0",2019-01-02,"93,0",España,Valencia,2019-02-28
Habitación small cerca sagrada familia,El camp de l'arpa del clot,"41,41165","2,18481",Private room,"1,0","1,0","23,0",2019-12-09,"78,0",España,Barcelona,2019-12-10
Al Andalus Apartment - At the Station,Cruz de humilladero,"36,71405","-4,43195",Entire home/apt,"2,0","3,0","70,0",2019-02-17,"88,0",España,Malaga,2019-06-30
"Charming house, stunnig sea views!",Deyá,"39,75706226376373","2,650854065824585",Entire home/apt,"1,0","2,0","85,0",2018-07-18,"99,0",España,Mallorca,2018-07-29
HOUSE WITH TERRACE CLOSE TO PLAZA ESPANYA,Hostafrancs,"41,377146662533946","2,144670527012475",Entire home/apt,"2,0","5,0","284,0",2018-10-21,"88,0",España,Barcelona,2018-11-07
"Quiet, central, typical, wifi",Goya,"40,42606","-3,66876",Entire home/apt,"1,0","2,0","110,0",2019-06-24,"94,0",España,Madrid,2019-07-10
Habitación en el centro!!,Palos de moguer,"40,40246","-3,69812",Private room,"1,0","1,0","45,0",2017-09-05,"100,0",España,Madrid,2019-03-08
Attic appartment Paseo de Gracia,La dreta de l'eixample,"41,38865","2,17005",Entire home/apt,"1,0","1,0","90,0",2020-02-21,"87,0",España,Barcelona,2020-03-16
Habitación muy tranquila en el Centro de Madrid.,Acacias,"40,40127","-3,70003",Private room,"1,0","1,0","38,0",2020-03-01,"80,0",España,Madrid,2020-04-17
Como en casa .,La petxina,"39,46936","-0,39032",Private room,"1,0","1,0","19,0",2019-08-30,"96,0",España,Valencia,2019-09-01
Large and central Catalonia square,La dreta de l'eixample,"41,38757787340236","2,165833997398283",Entire home/apt,"3,0","6,0","200,0",2018-09-05,"93,0",España,Barcelona,2018-09-11
Tranquila habitación a 5 minutos de Figueres,Llers,"42,29536","2,94912",Private room,"1,0","1,0","40,0",2019-04-21,"100,0",España,Girona,2019-05-29
Orange Bohemian Private Room in our home AC opcion,El barri gòtic,"41,382150173225895","2,179587492271976",Private room,"1,0","1,0","60,0",2018-08-30,"94,0",España,Barcelona,2018-09-11
"A 1 Min. DEL ALCAZAR, CATEDRAL Y GIRALDA,  4 pxas",Santa cruz,"37,38222","-5,9918",Entire home/apt,"1,0","1,0","65,0",2019-06-23,"76,0",España,Sevilla,2020-12-31
La Gran,La bordeta,"41,37299","2,1401",Private room,"1,0","1,0","36,0",2019-09-08,"93,0",España,Barcelona,2019-09-17
"Walk to the Beach from a Bright, Sunny Home",Diagonal mar i el front marítim del poblenou,"41,40159","2,20848",Private room,"1,0","1,0","98,0",2020-02-26,"97,0",España,Barcelona,2020-12-16
